Kod;Nazwa;Artykuły spożywcze;Rok;Wartosc;Jednostka miary;Atrybut
4300000000;WIELKOPOLSKIE;pieczywo i produkty zbożowe;2007;7,52;kg; 
4300000000;WIELKOPOLSKIE;pieczywo i produkty zbożowe;2008;7,52;kg; 
4300000000;WIELKOPOLSKIE;pieczywo i produkty zbożowe;2009;7,05;kg; 
4300000000;WIELKOPOLSKIE;pieczywo i produkty zbożowe;2010;6,83;kg; 
4300000000;WIELKOPOLSKIE;pieczywo i produkty zbożowe;2011;6,62;kg; 
4300000000;WIELKOPOLSKIE;pieczywo i produkty zbożowe;2012;6,47;kg; 
4300000000;WIELKOPOLSKIE;pieczywo i produkty zbożowe;2013;6,28;kg; 
4300000000;WIELKOPOLSKIE;pieczywo i produkty zbożowe;2014;6,04;kg; 
4300000000;WIELKOPOLSKIE;pieczywo i produkty zbożowe;2015;5,81;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2003;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2004;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2005;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2006;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2007;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2008;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2009;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2010;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2011;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2012;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2013;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2014;-;kg; 
4300000000;WIELKOPOLSKIE;pieczywo;2015;3,87;kg; 
4300000000;WIELKOPOLSKIE;mięso;2003;5,41;kg; 
4300000000;WIELKOPOLSKIE;mięso;2004;5,17;kg; 
4300000000;WIELKOPOLSKIE;mięso;2005;5,28;kg; 
4300000000;WIELKOPOLSKIE;mięso;2006;5,20;kg; 
4300000000;WIELKOPOLSKIE;mięso;2007;5,38;kg; 
4300000000;WIELKOPOLSKIE;mięso;2008;5,75;kg; 
4300000000;WIELKOPOLSKIE;mięso;2009;5,58;kg; 
4300000000;WIELKOPOLSKIE;mięso;2010;5,35;kg; 
4300000000;WIELKOPOLSKIE;mięso;2011;5,20;kg; 
4300000000;WIELKOPOLSKIE;mięso;2012;5,08;kg; 
4300000000;WIELKOPOLSKIE;mięso;2013;4,83;kg; 
4300000000;WIELKOPOLSKIE;mięso;2014;4,79;kg; 
4300000000;WIELKOPOLSKIE;mięso;2015;4,75;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2003;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2004;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2005;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2006;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2007;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2008;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2009;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2010;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2011;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2012;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2013;2,73;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2014;2,74;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe;2015;2,72;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2003;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2004;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2005;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2006;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2007;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2008;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2009;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2010;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2011;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2012;-;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2013;1,39;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2014;1,41;kg; 
4300000000;WIELKOPOLSKIE;mięso surowe drobiowe;2015;1,35;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2003;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2004;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2005;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2006;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2007;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2008;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2009;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2010;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2011;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2012;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2013;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2014;1,84;kg; 
4300000000;WIELKOPOLSKIE;wędliny i inne przetwory mięsne;2015;1,84;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2003;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2004;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2005;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2006;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2007;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2008;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2009;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2010;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2011;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2012;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2013;1,89;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2014;-;kg; 
4300000000;WIELKOPOLSKIE;wędliny;2015;-;kg; 
4300000000;WIELKOPOLSKIE;ryby;2003;0,39;kg; 
4300000000;WIELKOPOLSKIE;ryby;2004;0,36;kg; 
4300000000;WIELKOPOLSKIE;ryby;2005;0,38;kg; 
4300000000;WIELKOPOLSKIE;ryby;2006;0,39;kg; 
4300000000;WIELKOPOLSKIE;ryby;2007;0,42;kg; 
4300000000;WIELKOPOLSKIE;ryby;2008;0,45;kg; 
4300000000;WIELKOPOLSKIE;ryby;2009;0,43;kg; 
4300000000;WIELKOPOLSKIE;ryby;2010;0,41;kg; 
4300000000;WIELKOPOLSKIE;ryby;2011;0,38;kg; 
4300000000;WIELKOPOLSKIE;ryby;2012;0,36;kg; 
4300000000;WIELKOPOLSKIE;ryby;2013;-;kg; 
4300000000;WIELKOPOLSKIE;ryby;2014;-;kg; 
4300000000;WIELKOPOLSKIE;ryby;2015;-;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2003;-;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2004;-;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2005;-;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2006;-;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2007;-;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2008;-;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2009;-;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2010;-;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2011;-;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2012;-;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2013;0,31;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2014;0,30;kg; 
4300000000;WIELKOPOLSKIE;ryby i owoce morza;2015;0,30;kg; 
4300000000;WIELKOPOLSKIE;mleko świeże;2003;-;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2004;-;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2005;3,77;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2006;3,56;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2007;3,39;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2008;3,25;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2009;3,22;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2010;3,09;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2011;3,08;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2012;2,82;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2013;2,83;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2014;2,80;l; 
4300000000;WIELKOPOLSKIE;mleko świeże;2015;2,72;l; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2003;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2004;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2005;0,65;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2006;0,71;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2007;0,75;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2008;0,77;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2009;0,86;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2010;0,91;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2011;0,87;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2012;0,82;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2013;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2014;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty i napoje mleczne;2015;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2003;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2004;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2005;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2006;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2007;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2008;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2009;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2010;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2011;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2012;-;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2013;0,54;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2014;0,52;kg; 
4300000000;WIELKOPOLSKIE;jogurty;2015;0,52;kg; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2003;4,97;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2004;4,82;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2005;-;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2006;-;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2007;-;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2008;-;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2009;-;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2010;-;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2011;-;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2012;-;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2013;-;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2014;-;l; 
4300000000;WIELKOPOLSKIE;mleko (bez zagęszczonego i w proszku), napoje mleczne i jogurty;2015;-;l; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2003;0,82;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2004;0,79;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2005;0,80;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2006;0,82;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2007;0,81;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2008;0,82;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2009;0,85;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2010;0,87;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2011;0,87;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2012;0,84;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2013;0,76;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2014;0,76;kg; 
4300000000;WIELKOPOLSKIE;sery i twarogi;2015;0,79;kg; 
4300000000;WIELKOPOLSKIE;jaja;2003;13,69;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2004;13,50;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2005;13,51;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2006;12,30;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2007;12,20;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2008;12,31;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2009;12,12;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2010;11,51;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2011;10,97;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2012;10,93;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2013;10,63;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2014;9,80;szt.; 
4300000000;WIELKOPOLSKIE;jaja;2015;9,24;szt.; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2003;1,70;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2004;1,66;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2005;1,61;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2006;1,54;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2007;1,56;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2008;1,54;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2009;1,49;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2010;1,40;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2011;1,38;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2012;1,36;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2013;1,29;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2014;1,26;kg; 
4300000000;WIELKOPOLSKIE;oleje i tłuszcze;2015;1,18;kg; 
4300000000;WIELKOPOLSKIE;owoce;2003;3,87;kg; 
4300000000;WIELKOPOLSKIE;owoce;2004;3,74;kg; 
4300000000;WIELKOPOLSKIE;owoce;2005;3,56;kg; 
4300000000;WIELKOPOLSKIE;owoce;2006;3,22;kg; 
4300000000;WIELKOPOLSKIE;owoce;2007;3,20;kg; 
4300000000;WIELKOPOLSKIE;owoce;2008;3,53;kg; 
4300000000;WIELKOPOLSKIE;owoce;2009;3,55;kg; 
4300000000;WIELKOPOLSKIE;owoce;2010;3,16;kg; 
4300000000;WIELKOPOLSKIE;owoce;2011;2,92;kg; 
4300000000;WIELKOPOLSKIE;owoce;2012;3,18;kg; 
4300000000;WIELKOPOLSKIE;owoce;2013;2,94;kg; 
4300000000;WIELKOPOLSKIE;owoce;2014;3,08;kg; 
4300000000;WIELKOPOLSKIE;owoce;2015;3,07;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2003;11,27;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2004;11,25;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2005;11,13;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2006;9,74;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2007;9,73;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2008;9,76;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2009;9,54;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2010;8,98;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2011;8,80;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2012;8,42;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2013;7,67;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2014;7,71;kg; 
4300000000;WIELKOPOLSKIE;warzywa;2015;7,18;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2003;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2004;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2005;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2006;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2007;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2008;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2009;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2010;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2011;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2012;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2013;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2014;-;kg; 
4300000000;WIELKOPOLSKIE;ziemniaki;2015;2,96;kg; 
4300000000;WIELKOPOLSKIE;cukier;2003;1,60;kg; 
4300000000;WIELKOPOLSKIE;cukier;2004;1,55;kg; 
4300000000;WIELKOPOLSKIE;cukier;2005;1,59;kg; 
4300000000;WIELKOPOLSKIE;cukier;2006;1,46;kg; 
4300000000;WIELKOPOLSKIE;cukier;2007;1,41;kg; 
4300000000;WIELKOPOLSKIE;cukier;2008;1,44;kg; 
4300000000;WIELKOPOLSKIE;cukier;2009;1,33;kg; 
4300000000;WIELKOPOLSKIE;cukier;2010;1,23;kg; 
4300000000;WIELKOPOLSKIE;cukier;2011;1,10;kg; 
4300000000;WIELKOPOLSKIE;cukier;2012;1,19;kg; 
4300000000;WIELKOPOLSKIE;cukier;2013;1,15;kg; 
4300000000;WIELKOPOLSKIE;cukier;2014;1,13;kg; 
4300000000;WIELKOPOLSKIE;cukier;2015;1,03;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2003;9,00;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2004;8,70;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2005;8,48;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2006;8,05;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2007;7,42;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2008;7,07;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2009;6,86;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2010;6,78;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2011;6,35;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2012;6,42;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2013;6,29;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2014;6,13;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo i produkty zbożowe;2015;6,13;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2003;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2004;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2005;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2006;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2007;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2008;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2009;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2010;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2011;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2012;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2013;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2014;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;pieczywo;2015;3,81;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2003;5,99;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2004;5,49;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2005;5,73;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2006;5,58;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2007;5,54;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2008;5,96;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2009;5,85;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2010;5,89;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2011;5,68;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2012;5,68;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2013;5,66;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2014;5,81;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso;2015;5,77;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2003;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2004;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2005;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2006;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2007;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2008;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2009;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2010;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2011;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2012;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2013;3,17;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2014;3,26;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe;2015;3,31;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2003;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2004;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2005;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2006;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2007;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2008;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2009;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2010;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2011;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2012;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2013;1,67;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2014;1,75;kg; 
4320000000;ZACHODNIOPOMORSKIE;mięso surowe drobiowe;2015;1,70;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2003;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2004;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2005;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2006;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2007;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2008;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2009;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2010;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2011;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2012;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2013;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2014;2,26;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny i inne przetwory mięsne;2015;2,19;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2003;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2004;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2005;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2006;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2007;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2008;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2009;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2010;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2011;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2012;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2013;2,21;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2014;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;wędliny;2015;-;kg; 
4320000000;ZACHODNIOPOMORSKIE;ryby;2003;0,44;kg; 
4320000000;ZACHODNIOPOMORSKIE;ryby;2004;0,43;kg; 
4320000000;ZACHODNIOPOMORSKIE;ryby;2005;0,51;kg; 
4320000000;ZACHODNIOPOMORSKIE;ryby;2006;0,46;kg; 
4320000000;ZACHODNIOPOMORSKIE;ryby;2007;0,45;kg; 
4320000000;ZACHODNIOPOMORSKIE;ryby;2008;0,48;kg; 
4320000000;ZACHODNIOPOMORSKIE;ryby;2009;0,47;kg; 
4320000000;ZACHODNIOPOMORSKIE;ryby;2010;0,46;kg; 
4320000000;ZACHODNIOPOMORSKIE;ryby;2011;0,41;kg; 
4320000000;ZACHODNIOPOMORSKIE;ryby;2012;0,44;kg; 
